ID	Group	Session	Block	BlockInt0	Difficult	DiffNum	DiffChange	Change	Increase	DiffPrev	Score	ScoreM1	Caught	CatchTime	Hit	PreScore	FA	US	AES	END	NOV	INV	EngTotal	Enj	Comp	Effort	Tens	ImiTotal
s001	self	Prac	1	-1	n1	1	NA	NA	NA	NA	1549	NA				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	2	0	n2	2	1	1	1	1	1504	1549				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	3	1	n2	2	0	0	0	2	1509	1504				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	4	2	n3	3	1	1	1	2	1624	1509				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	5	3	p1	4	1	1	1	3	1088	1624				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	6	4	p1	4	0	0	0	4	1483	1088				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	7	5	p2	5	1	1	1	4	1202	1483				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	8	6	p3	6	1	1	1	5	1128	1202				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	9	7	p3	6	0	0	0	6	1017	1128				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	10	8	p3	6	0	0	0	6	1327	1017				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	11	9	e1	7	1	1	1	6	195	1327				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	12	10	e1	7	0	0	0	7	203	195				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	13	11	e1	7	0	0	0	7	239	203				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	14	12	e1	7	0	0	0	7	59	239				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	15	13	p3	6	-1	1	0	7	1029	59				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	16	14	p3	6	0	0	0	6	734	1029				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	17	15	p3	6	0	0	0	6	1129	734				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	18	16	p3	6	0	0	0	6	1026	1129				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	19	17	e1	7	1	1	1	6	416	1026				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	Prac	20	18	e1	7	0	0	0	7	345	416				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	PostTest	1	0	N2	2	NA	NA	0	7	1704	NA				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	PostTest	2	1	P2	5	NA	NA	1	2	1591	NA				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s001	self	PostTest	3	2	E2	8	NA	NA	1	5	293	NA				1549	5.375	5.142857143	5.75	4.5	5.333333333	5.666666667	5.294642857	4.571428571	5.5	7	4.4	5.367857143
s002	self	Prac	1	-1	n1	1	NA	NA	NA	NA	952	NA				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	2	0	n2	2	1	1	1	1	1287	952				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	3	1	n3	3	1	1	1	2	1312	1287				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	4	2	n3	3	0	0	0	3	1514	1312				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	5	3	p1	4	1	1	1	3	1159	1514				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	6	4	p1	4	0	0	0	4	469	1159				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	7	5	p1	4	0	0	0	4	878	469				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	8	6	p1	4	0	0	0	4	804	878				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	9	7	p1	4	0	0	0	4	884	804				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	10	8	p1	4	0	0	0	4	1213	884				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	11	9	p1	4	0	0	0	4	1008	1213				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	12	10	p1	4	0	0	0	4	1305	1008				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	13	11	p2	5	1	1	1	4	1435	1305				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	14	12	p3	6	1	1	1	5	923	1435				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	15	13	p3	6	0	0	0	6	724	923				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	16	14	p3	6	0	0	0	6	1430	724				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	17	15	e1	7	1	1	1	6	293	1430				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	18	16	e1	7	0	0	0	7	167	293				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	19	17	e1	7	0	0	0	7	187	167				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	Prac	20	18	e1	7	0	0	0	7	382	187				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	PostTest	1	0	N2	2	NA	NA	0	7	1727	NA				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	PostTest	2	1	P2	5	NA	NA	1	2	1410	NA				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s002	self	PostTest	3	2	E2	8	NA	NA	1	5	320	NA				952	4.875	5.142857143	4.25	3.75	5	5.333333333	4.725198413	4.428571429	4	5.2	4.6	4.557142857
s003	self	Prac	1	-1	n1	1	NA	NA	NA	NA	1342	NA				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	2	0	n2	2	1	1	1	1	1375	1342				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	3	1	n3	3	1	1	1	2	1608	1375				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	4	2	p1	4	1	1	1	3	1449	1608				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	5	3	p2	5	1	1	1	4	1359	1449				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	6	4	p2	5	0	0	0	5	1359	1359				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	7	5	p2	5	0	0	0	5	1251	1359				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	8	6	p2	5	0	0	0	5	1278	1251				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	9	7	p3	6	1	1	1	5	1400	1278				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	10	8	p3	6	0	0	0	6	988	1400				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	11	9	p3	6	0	0	0	6	1482	988				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	12	10	e1	7	1	1	1	6	132	1482				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	13	11	e1	7	0	0	0	7	354	132				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	14	12	p3	6	-1	1	0	7	920	354				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	15	13	p3	6	0	0	0	6	1011	920				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	16	14	p2	5	-1	1	0	6	1297	1011				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	17	15	p2	5	0	0	0	5	1191	1297				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	18	16	p3	6	1	1	1	5	1208	1191				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	19	17	p1	4	4	1	0	6	1076	1208				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	Prac	20	18	p1	4	0	0	0	4	1491	1076				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	PostTest	1	0	N2	2	NA	NA	0	4	1615	NA				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	PostTest	2	1	P2	5	NA	NA	1	2	1405	NA				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s003	self	PostTest	3	2	E2	8	NA	NA	1	5	-269	NA				1342	2.125	4.285714286	3.5	2.25	3.666666667	4.333333333	3.360119048	4.285714286	5.5	6	5.6	5.346428571
s004	self	Prac	1	-1	n1	1	NA	NA	NA	NA	969	NA				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	2	0	n1	1	0	0	0	1	1343	969				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	3	1	n2	2	1	1	1	1	1215	1343				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	4	2	n2	2	0	0	0	2	1408	1215				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	5	3	n2	2	0	0	0	2	1391	1408				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	6	4	n3	3	1	1	1	2	1126	1391				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	7	5	n3	3	0	0	0	3	816	1126				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	8	6	p1	4	1	1	1	3	988	816				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	9	7	p1	4	0	0	0	4	1293	988				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	10	8	p1	4	0	0	0	4	1089	1293				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	11	9	p1	4	0	0	0	4	772	1089				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	12	10	p2	5	1	1	1	4	897	772				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	13	11	p2	5	0	0	0	5	1003	897				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	14	12	p2	5	0	0	0	5	912	1003				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	15	13	p1	4	-1	1	0	5	793	912				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	16	14	p1	4	0	0	0	4	997	793				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	17	15	p3	6	2	1	1	4	424	997				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	18	16	p3	6	0	0	0	6	829	424				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	19	17	p3	6	0	0	0	6	814	829				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	Prac	20	18	e1	7	1	1	1	6	307	814				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	PostTest	1	0	N2	2	NA	NA	0	7	1614	NA				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	PostTest	2	1	P2	5	NA	NA	1	2	1200	NA				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s004	self	PostTest	3	2	E2	8	NA	NA	1	5	-222	NA				969	2.5	4	6.5	7	7	7	5.666666667	6.857142857	5.833333333	7	6.6	6.572619048
s005	self	Prac	1	-1	n1	1	NA	NA	NA	NA	1571	NA				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	2	0	n2	2	1	1	1	1	1293	1571				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	3	1	n3	3	1	1	1	2	1419	1293				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	4	2	p1	4	1	1	1	3	777	1419				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	5	3	p2	5	1	1	1	4	982	777				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	6	4	p3	6	1	1	1	5	1120	982				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	7	5	e1	7	1	1	1	6	172	1120				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	8	6	e2	8	1	1	1	7	242	172				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	9	7	e3	9	1	1	1	8	3	242				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	10	8	e3	9	0	0	0	9	-113	3				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	11	9	e3	9	0	0	0	9	117	-113				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	12	10	e3	9	0	0	0	9	86	117				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	13	11	e3	9	0	0	0	9	62	86				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	14	12	e3	9	0	0	0	9	158	62				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	15	13	e3	9	0	0	0	9	-202	158				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	16	14	e3	9	0	0	0	9	81	-202				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	17	15	e3	9	0	0	0	9	-97	81				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	18	16	e3	9	0	0	0	9	191	-97				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	19	17	e3	9	0	0	0	9	-103	191				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	Prac	20	18	n1	1	-8	1	0	9	1760	-103				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	PostTest	1	0	N2	2	NA	NA	1	1	1497	NA				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	PostTest	2	1	P2	5	NA	NA	1	2	1405	NA				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s005	self	PostTest	3	2	E2	8	NA	NA	1	5	120	NA				1571	4.5	5.714285714	5	3.75	3.333333333	5	4.549603175	4.142857143	3.333333333	4.4	5.2	4.269047619
s006	self	Prac	1	-1	n1	1	NA	NA	NA	NA	433	NA				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	2	0	n2	2	1	1	1	1	1285	433				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	3	1	n2	2	0	0	0	2	891	1285				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	4	2	n3	3	1	1	1	2	1209	891				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	5	3	n3	3	0	0	0	3	1311	1209				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	6	4	p1	4	1	1	1	3	679	1311				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	7	5	p1	4	0	0	0	4	1096	679				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	8	6	p1	4	0	0	0	4	889	1096				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	9	7	p1	4	0	0	0	4	990	889				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	10	8	p1	4	0	0	0	4	1084	990				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	11	9	p2	5	1	1	1	4	1002	1084				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	12	10	p2	5	0	0	0	5	1017	1002				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	13	11	p2	5	0	0	0	5	927	1017				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	14	12	p3	6	1	1	1	5	1114	927				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	15	13	p3	6	0	0	0	6	923	1114				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	16	14	p3	6	0	0	0	6	921	923				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	17	15	p3	6	0	0	0	6	1221	921				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	18	16	e1	7	1	1	1	6	86	1221				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	19	17	e1	7	0	0	0	7	83	86				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	Prac	20	18	e1	7	0	0	0	7	202	83				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	PostTest	1	0	N2	2	NA	NA	0	7	1510	NA				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	PostTest	2	1	P2	5	NA	NA	1	2	1101	NA				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s006	self	PostTest	3	2	E2	8	NA	NA	1	5	50	NA				433	2.25	6.428571429	4.25	3	3.333333333	3.666666667	3.821428571	3	4.666666667	1.8	6.8	4.066666667
s007	self	Prac	1	-1	n1	1	NA	NA	NA	NA	1084	NA				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	2	0	n1	1	0	0	0	1	799	1084				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	3	1	n1	1	0	0	0	1	1271	799				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	4	2	n1	1	0	0	0	1	991	1271				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	5	3	n2	2	1	1	1	1	1196	991				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	6	4	n2	2	0	0	0	2	1002	1196				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	7	5	n2	2	0	0	0	2	1114	1002				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	8	6	n2	2	0	0	0	2	1105	1114				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	9	7	n2	2	0	0	0	2	900	1105				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	10	8	n2	2	0	0	0	2	897	900				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	11	9	n2	2	0	0	0	2	785	897				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	12	10	n2	2	0	0	0	2	1096	785				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	13	11	n2	2	0	0	0	2	1309	1096				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	14	12	n3	3	1	1	1	2	1005	1309				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	15	13	n3	3	0	0	0	3	920	1005				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	16	14	n3	3	0	0	0	3	923	920				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	17	15	n3	3	0	0	0	3	907	923				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
s007	self	Prac	18	16	n3	3	0	0	0	3	1319	907				1084	1.75	5.142857143	2.75	2.75	2	5.666666667	3.343253968	3.142857143	3	7	6.6	4.935714286
